baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
1	4.97697608417758	-0.0128568081103751	1.0859303135017	-0.0118394412150785	0.9905537133312	0.998502185822338
2	0.927749418414054	0.396745740431047	1.00102810050336	0.396338264861441	0.691855502288049	0.960357823831468
3	2.0765656634083	0.561913087199809	1.06263676874765	0.528791308305698	0.59695022785724	0.960224561962078
4	2.07681116256909	0.102635277687612	1.11763450828718	0.0918325954742614	0.926831046031354	0.989848125171808
5	2.64620389507503	0.608447141338351	1.16352861177043	0.52293268526722	0.601021098087821	0.960224561962078
6	9.44285739208578	0.364832096156329	0.88935147751315	0.410222623317039	0.681642646698154	0.960357823831468
7	1.68066709649815	0.77633826734671	1.10464674250889	0.702793243732815	0.482184608305036	0.960224561962078
8	1.45436918457528	0.248211197598439	1.07490035376706	0.230915541825405	0.817380416374036	0.967651531145028
9	3.49937642929937	0.694119897666623	1.1520267120487	0.602520662417833	0.546827613503773	0.960224561962078
10	11.5110528083653	-1.4455705575343	1.02908302965043	-1.4047171276601	0.160105410571959	0.960224561962078
11	1.94040250273632	-0.323878369308008	1.15874697691737	-0.279507412541111	0.779855450233814	0.967651531145028
12	7.01919132441039	1.39295228829131	1.03825167594263	1.34163259310575	0.179715152795056	0.960224561962078
13	3.17173260568987	-0.0654242338349499	1.16461836779084	-0.0561765430155913	0.955201167609178	0.994400445557826
14	1.16573172694527	0.431806037219151	1.03657705620158	0.416569163513474	0.676993568388333	0.960357823831468
15	8.23400354735571	0.0153176423965258	1.16482460597632	0.0131501706934557	0.989507984224757	0.998094752784613
16	3.49810484128282	-0.667600490415794	1.13360606023945	-0.588917538315541	0.555916592042119	0.960224561962078
17	1.62684244200519	0.419625797364173	1.16238202179219	0.361005065027747	0.718095660703053	0.962630647698599
18	9.70222566776652	0.699562360960192	0.870970894957316	0.803198321563289	0.421860115483909	0.960224561962078
19	2.31991549753975	0.154439951907709	1.15457317209394	0.133763676171009	0.893589451219545	0.983764860221564
20	3.34137195523152	0.46309803595294	1.12668014213665	0.411028843620793	0.681051384888753	0.960357823831468
21	4.95199680740477	-1.10439597133253	0.958137068669271	-1.15264924763468	0.249054380686782	0.960224561962078
22	4.49913020266845	0.95455507818184	1.12836843933237	0.845960454855176	0.397574805248725	0.960224561962078
23	2.21533070651657	0.103714360671976	1.12572984607515	0.0921307727902707	0.926594139268443	0.989848125171808
24	0.734313055209155	0.0387582659056984	0.975644716392487	0.0397257990070502	0.968311733274674	0.994400445557826
25	2.29497920376147	1.3900340083359	1.15170780977624	1.20693286659744	0.227457999033796	0.960224561962078
26	2.24671189076431	-0.419420486769318	1.16326926931848	-0.360553225148844	0.718433461279568	0.962881576092301
27	1.11072888081456	0.560961824961809	1.1013498287901	0.50934027526754	0.610513731956539	0.960224561962078
28	10.7319757183302	1.44923259392118	0.807729846360035	1.79420458517415	0.0727805205737451	0.960224561962078
29	0.858575673313606	0.0267535666497098	0.910724731156755	0.0293761284111927	0.976564611354817	0.994400445557826
30	11.588228560819	1.14423717440623	0.906069085535489	1.26285864143569	0.20663998564644	0.960224561962078
31	5.46586295503206	0.210221582148452	1.07681754943766	0.1952248849011	0.845216898521314	0.973247772378739
32	2.62941634339429	1.04403513885803	1.10811031858607	0.942176172666815	0.346102450840812	0.960224561962078
33	5.41089683160845	0.20160262320372	1.02852112927941	0.196012135739947	0.84460066730316	0.973247772378739
34	5.7178618709354	0.705396135614368	1.03293557945858	0.682904287200664	0.494667324723006	0.960224561962078
35	7.40522589520381	-0.041658456217529	1.05894349263486	-0.0393396404126103	0.968619602584659	0.994400445557826
36	0.972737057895751	0.478192073839987	1.09064406478819	0.438449251482292	0.661060650404788	0.960357823831468
37	2.23592346392583	0.414912776554398	1.15971497002778	0.357771338024946	0.720514441647052	0.963432919274349
38	9.10545567797472	-0.900368140427739	0.854428806357638	-1.05376613443774	0.291990001856099	0.960224561962078
39	7.14617339384164	0.168773222624406	0.92854417851149	0.181761112212194	0.855770204052068	0.977390919310389
40	4.08862015185125	-0.053782349321502	1.10625297805602	-0.0486166820685192	0.961224775317145	0.994400445557826
41	5.0401663669602	0.49114818185839	1.03490208219531	0.47458420492935	0.635083366613098	0.960357823831468
42	2.66672838775997	1.11766477451115	1.15176924453702	0.970389494086924	0.331852383408432	0.960224561962078
43	5.66218351173221	0.537108627391179	0.943716595498922	0.56914186944781	0.569259866257144	0.960224561962078
44	4.62863956864001	2.09347558586773	1.09647058598065	1.90928567773242	0.0562252488803881	0.960224561962078
45	1.31296343669907	0.344948616580547	1.11681847691452	0.308867218541682	0.757422534168916	0.963432919274349
46	4.47900858180724	0.0341690791518615	1.00920080768908	0.0338575622329353	0.972990734202105	0.994400445557826
47	1.41321829283932	-0.0315311194765759	1.12704278561309	-0.0279768611086257	0.977680606082309	0.994400445557826
48	9.403486938028	1.43703784317052	0.932781163581299	1.54059483539868	0.123415425675925	0.960224561962078
49	1.41216285078196	0.142501594308768	1.05585830117174	0.134962801495833	0.892641285285765	0.983764860221564
50	2.2066731147574	0.999152739711008	1.13934932104372	0.87695030949395	0.380513628434968	0.960224561962078
51	3.91262699162604	-0.190822346165602	1.06472232235481	-0.179222640644527	0.857762886876504	0.978180188334194
52	3.05257502531401	1.26523473461447	1.15455742602439	1.09586124180171	0.273139502756273	0.960224561962078
53	4.80971803259756	0.70652691177192	1.02195754597507	0.691346636222357	0.489347730802613	0.960224561962078
54	4.45762882434028	0.446893908070345	0.930509482235429	0.480267978566688	0.631036855094609	0.960357823831468
55	4.66581101208524	0.885922363638063	1.04068431734456	0.851288281059724	0.394609233131104	0.960224561962078
56	22.9032129583172	0.458363581154226	0.744787393996382	0.615428758393369	0.538271604101989	0.960224561962078
57	2.27584685985785	1.45544633004691	1.16147780898523	1.25309869787225	0.210169789877032	0.960224561962078
58	10.5201808243889	-1.68749959230165	0.936972629747564	-1.80101268567075	0.0717008805152863	0.960224561962078
59	5.22020612201669	1.29336516729279	1.09084117717213	1.18565854897931	0.235757170334323	0.960224561962078
60	5.77467043647407	0.288253253954295	0.975618500524637	0.29545693711147	0.767644843910868	0.967651531145028
61	7.72540400936905	0.0884866719983236	1.07580547526376	0.0822515538663059	0.934446678233412	0.994400445557826
62	1.80545743563128	0.724764202954865	1.11366128830924	0.65079410639765	0.515179405192877	0.960224561962078
63	290675.351080033	-1.31350308378548	0.915572267539669	-1.43462523970405	0.151393918288073	0.960224561962078
64	10.1705707489875	-2.77576760743846	0.843543422612493	-3.29060429259443	0.000999724353491159	0.960224561962078
65	2.28175468794586	-0.93278613400857	1.14558375038058	-0.814245255921872	0.415504464230829	0.960224561962078
66	898515.183006696	-1.07626337169476	0.850979646053509	-1.26473456408272	0.20596649527184	0.960224561962078
67	7.64307055610263	0.798952087700459	0.882130517782566	0.905707343295191	0.365090774705379	0.960224561962078
68	1.65099182491684	0.855776092353558	1.14595228100925	0.746781612581522	0.4551953965207	0.960224561962078
69	1.37629234855487	0.350297091203929	1.12395282407882	0.311665297421207	0.755294903828114	0.963432919274349
70	1.91266187123972	-1.36499791332359	1.16027301838847	-1.17644545007128	0.239416918716146	0.960224561962078
71	2.03513254980445	0.00631972712326593	1.11924576205261	0.00564641595039504	0.995494835828272	1
72	6.7102201714318	0.323269843404686	0.887817663559811	0.364117382062999	0.715770357471744	0.962423898398307
73	3.79123577755508	0.127259163070784	1.13384155931568	0.112237165788481	0.91063536129187	0.98397565474519
74	2.09135031028001	0.700042156569715	1.13368184059595	0.617494372320297	0.536908692098458	0.960224561962078
75	1.95860215416298	-0.238763308371672	1.16372860742828	-0.205170953818274	0.837438562186103	0.972107189004552
76	2.95283003886239	0.387916041924646	1.14789579845374	0.33793663366238	0.735410940215323	0.963432919274349
77	3.69928913579987	0.681857766146075	1.16026506612683	0.587674132448231	0.556751041496109	0.960224561962078
78	3.40839809351016	0.962373455727984	1.16272525136716	0.827687757358331	0.40784735424003	0.960224561962078
79	43.682182261804	1.33179820427711	1.1039300006385	1.20641544618483	0.227657343260708	0.960224561962078
80	0.733785334180478	0.120912840358349	0.909974780198034	0.132874935646057	0.894292289565372	0.983764860221564
